"Age","Commute Distance","Weekly Working Hours","Productivity Before","Productivity After","Training Hours","Employee performance","Years of Experience","Gross Income","Bonus","Team Size","Male_Gender","Female_Gender","Single_Marital Status","Married_Marital Status","Full-Time_Employee Type","Part-Time_Employee Type","Contract_Employee Type","Remote_Employee Type","Flexible_Shift Type","Day_Shift Type","Night_Shift Type","Tabriz_Location","Mashhad_Location","Other Cities_Location","Karaj_Location","Tehran_Location","Shiraz_Location","Isfahan_Location","Public_Vehicle type","Private_Vehicle type","Poor_Health Status","Average_Health Status","Good_Health Status","Finance_Department","Design_Department","Management_Department","IT_Department","Sales_Department","Marketing_Department","Operations_Department","R&D_Department","HR_Department","Yes_Overtime","No_Overtime","No_Promotion Status","Yes_Promotion Status","Advanced_English Language Level","Basic_English Language Level","Intermediate_English Language Level","Percentage_Bonus Type","Fixed_Bonus Type","Quality-Supervisor_Current Skill","UI-Design_Current Skill","Sale_Current Skill","Production_Current Skill","UX-Design_Current Skill","Finance_Current Skill","Data-Science_Current Skill","Project-Management_Current Skill","Business Strategy_Current Skill","Marketing_Current Skill","Programming_Current Skill","Artificial-Intelligence_Current Skill","Customer-Relation_Current Skill","Management_Current Skill","Low_Employee Satisfaction","Medium_Employee Satisfaction","High_Employee Satisfaction","Workshop_Training Type","None_Training Type","In-Person_Training Type","Online_Training Type","Senior_Job Level","Mid-Level_Job Level","Junior_Job Level","Intern_Job Level","PhD_Education Level","Master_Education Level","Diploma_Education Level","Bachelor_Education Level","No_Insurance Status","Yes_Insurance Status","None_Insurance Type","Both_Insurance Type","Life_Insurance Type","Health_Insurance Type","Manager_Work Position","Employee_Work Position","Cluster","Cluster (#1)","Prediction (Cluster)","Prediction_Final"
57.69230769230769,24.999999999999996,23.076923076923073,14.285714285714292,10.294117647058819,0,25,75,99.1353804813188,12.142498745609634,0,0,100,0,100,0,0,100,0,0,100,0,0,0,0,0,100,0,0,100,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,0,0,100,"cluster_1","cluster_1","cluster_1","Specialized skill improvement and regular feedback"
61.53846153846155,43.74999999999999,53.84615384615385,93.87755102040818,86.76470588235293,80.67226890756302,50,75,100,17.912694430506775,0,0,100,0,100,0,0,0,100,0,0,100,0,100,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,100,0,0,100,0,100,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,100,0,0,0,100,0,0,0,0,100,0,100,0,0,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
53.846153846153854,89.58333333333333,33.333333333333336,24.489795918367363,35.29411764705882,85.71428571428572,25,50,71.40037731383184,3.7129954841946837,0,100,0,0,100,0,0,100,0,100,0,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0,0,0,100,0,0,0,0,100,0,100,0,100,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,100,0,0,100,0,0,0,0,100,0,0,0,100,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
30.769230769230774,77.08333333333333,89.74358974358975,28.571428571428584,42.6470588235294,27.73109243697479,100,25,19.87824319338378,1.4049172102358263,0,0,100,0,100,100,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,0,0,100,"cluster_1","cluster_1","cluster_1","Specialized skill improvement and regular feedback"
76.92307692307693,68.75,66.66666666666666,87.75510204081634,83.8235294117647,30.252100840336134,87.5,50,53.95030874296018,68.16357250376318,0,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,100,0,0,100,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,100,0,0,100,0,0,0,0,100,0,0,100,0,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
42.30769230769232,54.16666666666666,66.66666666666666,36.73469387755104,26.47058823529411,0,50,25,17.899782104742876,11.414952333166083,0,100,0,100,0,100,0,0,0,100,0,0,0,0,100,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,100,0,100,100,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
30.769230769230774,0,23.076923076923073,24.489795918367363,44.11764705882353,47.05882352941177,37.5,37.5,24.489547293016912,21.3998996487707,0,0,100,0,100,0,0,0,100,0,0,100,0,0,0,0,0,100,0,100,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,100,0,0,0,100,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,100,0,0,100,0,100,0,0,0,0,100,"cluster_1","cluster_1","cluster_1","Specialized skill improvement and regular feedback"
57.69230769230769,81.24999999999999,74.35897435897436,95.91836734693878,69.11764705882351,0,12.5,50,49.301064414850295,11.389864525840443,0,0,100,100,0,0,0,100,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,0,0,100,0,100,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,100,0,0,0,0,100,"cluster_1","cluster_1","cluster_1","Specialized skill improvement and regular feedback"
84.61538461538461,4.166666666666666,56.4102564102564,93.87755102040818,82.35294117647058,17.647058823529413,37.5,100,69.08358684831568,89.53838434520823,35.71428571428571,0,100,0,100,0,0,0,100,0,100,0,0,0,0,0,0,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,100,0,0,0,100,0,0,0,100,0,100,0,0,0,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
76.92307692307693,64.58333333333333,87.17948717948718,85.71428571428574,61.764705882352935,0,50,75,70.15948818979861,17.762167586552934,42.857142857142854,100,0,0,100,100,0,0,0,0,100,0,0,0,0,0,0,0,100,100,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,0,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
30.769230769230774,45.83333333333332,82.05128205128204,6.1224489795918515,4.411764705882348,0,50,25,17.92867237046371,21.650777722027094,0,0,100,0,100,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0,100,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,0,0,0,100,0,0,100,0,0,100,0,100,0,0,0,0,100,"cluster_1","cluster_1","cluster_1","Specialized skill improvement and regular feedback"
30.769230769230774,22.916666666666664,5.128205128205131,20.40816326530613,41.17647058823528,57.983193277310924,0,25,24.868949577784427,67.58655293527346,0,0,100,100,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,100,100,0,0,0,0,0,0,0,100,0,0,0,100,0,0,100,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0,0,0,100,0,0,100,0,0,0,100,0,100,0,0,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
30.769230769230774,58.33333333333332,69.23076923076923,10.204081632653072,23.529411764705877,90.75630252100841,87.5,37.5,23.265017717042475,92.69944806823884,0,100,0,0,100,100,0,0,0,100,0,0,0,100,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,100,0,100,0,100,0,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
50.000000000000014,18.749999999999996,94.87179487179486,12.244897959183689,8.823529411764703,0,12.5,50,46.015231783469204,0.7526342197691935,0,100,0,100,0,100,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,100,0,100,0,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,100,0,0,0,100,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
30.769230769230774,4.166666666666666,35.89743589743589,93.87755102040818,85.29411764705881,11.764705882352942,0,37.5,25.44675489220102,67.31058705469142,0,0,100,100,0,100,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,100,0,0,100,100,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,100,0,0,100,0,100,0,0,0,0,100,"cluster_1","cluster_1","cluster_1","Specialized skill improvement and regular feedback"
69.23076923076923,18.749999999999996,79.48717948717947,67.34693877551022,48.52941176470588,0,50,62.5,88.70007727275893,13.070747616658304,78.57142857142857,0,100,100,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,100,0,100,0,0,0,100,0,0,0,0,0,0,100,0,0,100,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,0,100,0,0,100,0,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
15.384615384615387,4.166666666666666,87.17948717948718,2.0408163265306243,20.588235294117645,54.621848739495796,87.5,12.5,15.213335468196343,3.7129954841946837,0,100,0,100,0,0,0,100,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,100,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,100,0,100,0,0,100,0,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
76.92307692307693,95.83333333333333,58.97435897435897,42.85714285714286,57.35294117647059,18.487394957983195,50,100,43.01203645046538,14.47566482689413,57.14285714285714,0,100,0,100,0,0,0,100,0,100,0,0,100,0,0,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,0,0,0,100,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,100,0,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
3.846153846153854,16.666666666666664,5.128205128205131,20.40816326530613,32.35294117647059,55.46218487394958,0,0,0.217547181632753,2.358253888610136,0,0,100,0,100,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,0,0,100,100,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
26.923076923076934,56.24999999999999,92.30769230769232,93.87755102040818,67.64705882352939,0,0,37.5,14.447221313358442,17.812343201204214,0,100,0,100,0,100,0,0,0,100,0,0,0,0,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,100,100,0,0,100,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,100,0,0,100,0,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
30.769230769230774,2.083333333333333,2.564102564102562,30.6122448979592,49.99999999999999,22.689075630252102,25,37.5,18.097488983410727,76.64325137982941,0,100,0,100,0,0,0,100,0,0,100,0,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,100,0,0,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
46.15384615384616,4.166666666666666,87.17948717948718,18.367346938775526,13.235294117647058,0,37.5,62.5,20.65897651882741,4.591068740592073,0,100,0,0,100,0,0,100,0,100,0,0,0,0,0,100,0,0,0,100,0,0,100,0,100,0,0,0,0,0,0,0,0,0,100,100,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,100,0,0,0,0,100,"cluster_1","cluster_1","cluster_1","Specialized skill improvement and regular feedback"
42.30769230769232,91.66666666666666,58.97435897435897,79.5918367346939,79.41176470588235,47.89915966386555,37.5,25,19.450806490911752,89.9648770697441,0,0,100,100,0,0,0,0,100,0,100,0,0,100,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,100,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,100,0,0,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
61.53846153846155,87.49999999999999,17.94871794871795,24.489795918367363,36.764705882352935,27.73109243697479,25,75,60.94592995328828,84.06924234821876,0,100,0,0,100,100,0,0,0,0,0,100,0,0,0,0,0,100,0,100,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,100,100,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,0,100,0,0,0,100,0,0,0,0,100,0,0,0,100,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
96.15384615384616,79.16666666666666,74.35897435897436,65.30612244897961,75,8.403361344537815,75,62.5,49.07307496849917,12.343201204214752,57.14285714285714,100,0,100,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,0,0,100,100,0,100,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,100,0,0,0,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
88.46153846153848,60.41666666666666,33.333333333333336,18.367346938775526,32.35294117647059,33.61344537815126,50,62.5,86.84413875681359,70.64726542900151,85.71428571428571,100,0,0,100,0,100,0,0,0,0,100,0,0,0,0,0,0,100,0,100,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,100,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,100,0,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
23.07692307692308,64.58333333333333,66.66666666666666,12.244897959183689,29.41176470588234,11.764705882352942,75,12.5,14.959936511030515,10.160561966884094,0,100,0,0,100,100,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,100,0,100,0,100,0,100,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,100,0,0,0,100,100,0,100,0,0,0,0,100,"cluster_1","cluster_1","cluster_1","Specialized skill improvement and regular feedback"
69.23076923076923,47.91666666666666,100,18.367346938775526,39.70588235294117,77.3109243697479,100,75,51.91128251895271,19.267436026091318,71.42857142857142,100,0,100,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,100,100,0,100,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,100,0,0,0,100,0,0,0,0,100,0,100,0,0,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
7.692307692307693,93.74999999999999,51.28205128205128,0.000000000000007105427357601002,19.117647058823522,73.10924369747899,12.5,0,8.497915027811233,76.41746111389864,0,0,100,0,100,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,100,0,100,0,0,100,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,100,0,100,0,0,0,0,100,"cluster_1","cluster_1","cluster_1","Specialized skill improvement and regular feedback"
53.846153846153854,27.083333333333332,74.35897435897436,18.367346938775526,33.8235294117647,32.773109243697476,87.5,62.5,92.75306828544976,12.293025589563472,0,0,100,0,100,100,0,0,0,0,100,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0,0,0,0,0,0,0,100,0,100,100,0,0,100,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,100,0,0,0,0,100,0,100,0,0,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
84.61538461538461,33.33333333333333,15.38461538461538,67.34693877551022,66.17647058823528,85.71428571428572,25,87.5,86.98162857560548,68.84094330155544,78.57142857142857,100,0,0,100,0,0,0,100,0,0,100,100,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,0,0,0,0,0,0,100,0,100,100,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,100,0,0,0,100,0,0,0,100,0,100,0,0,0,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
80.76923076923077,52.08333333333332,87.17948717948718,26.530612244897966,19.117647058823522,0,50,75,62.27105334604969,10.662318113396891,71.42857142857142,0,100,0,100,0,0,100,0,100,0,0,0,0,0,100,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,0,100,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,0,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
11.538461538461547,56.24999999999999,58.97435897435897,79.5918367346939,57.35294117647059,0,50,12.5,12.829366432991987,19.242348218765677,0,100,0,100,0,0,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,0,100,0,0,0,0,0,100,0,0,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,100,0,100,0,0,0,100,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
65.38461538461539,93.74999999999999,89.74358974358975,14.285714285714292,38.23529411764705,94.95798319327731,100,87.5,71.54413249145476,20.772704465629708,35.71428571428571,100,0,0,100,0,100,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,100,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,0,0,100,0,0,0,0,100,0,100,0,0,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
88.46153846153848,2.083333333333333,76.92307692307693,10.204081632653072,24.999999999999993,39.49579831932773,75,87.5,61.074717884814866,19.041645760160563,71.42857142857142,0,100,0,100,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,100,0,100,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,0,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
3.846153846153854,16.666666666666664,64.10256410256409,16.32653061224491,11.764705882352935,0,50,0,6.112553690644427,9.984947315604616,0,0,100,0,100,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,100,100,0,0,100,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
11.538461538461547,24.999999999999996,79.48717948717947,67.34693877551022,75,62.18487394957983,100,12.5,13.90248317055003,0.0000000000000017763568394002505,0,100,0,100,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,100,0,100,0,0,100,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,100,0,100,0,0,0,0,100,"cluster_1","cluster_1","cluster_1","Specialized skill improvement and regular feedback"
88.46153846153848,0,94.87179487179486,89.79591836734694,86.76470588235293,69.74789915966387,87.5,75,31.98465683237381,93.10085298544907,78.57142857142857,100,0,0,100,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,100,100,0,0,0,0,0,0,0,100,0,0,0,100,0,0,100,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,100,0,0,0,100,0,0,0,100,0,0,0,0,100,0,100,0,0,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
7.692307692307693,85.41666666666666,82.05128205128204,100,86.76470588235293,21.84873949579832,75,0,7.710568268045973,80.00501756146512,0,0,100,0,100,0,100,0,0,100,0,0,0,100,0,0,0,0,0,0,100,0,0,100,0,100,0,0,0,0,0,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
84.61538461538461,33.33333333333333,92.30769230769232,2.0408163265306243,1.470588235294116,0,25,75,55.79684922065898,14.249874560963372,57.14285714285714,0,100,100,0,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,100,0,100,0,100,0,0,0,0,0,0,0,0,0,100,100,0,0,100,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,0,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
96.15384615384616,99.99999999999999,35.89743589743589,12.244897959183689,27.941176470588225,86.5546218487395,0,50,82.5652467507153,8.153537380832917,0,100,0,100,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,100,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,100,0,0,0,0,100,0,100,0,0,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
23.07692307692308,83.33333333333333,48.71794871794871,20.40816326530613,29.41176470588234,88.23529411764706,37.5,12.5,12.926479494872849,73.55745107877571,0,0,100,0,100,100,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,100,0,100,0,0,100,100,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,0,100,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
69.23076923076923,99.99999999999999,25.641025641025642,20.40816326530613,42.6470588235294,78.15126050420169,37.5,87.5,86.05679199704834,87.73206221776216,35.71428571428571,0,100,100,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,0,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
57.69230769230769,93.74999999999999,51.28205128205128,83.6734693877551,88.23529411764704,98.31932773109244,12.5,50,98.88511420356848,17.58655293527346,0,0,100,100,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,100,100,0,0,0,0,0,0,0,0,100,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,100,0,0,0,0,100,0,0,100,0,0,0,100,0,100,0,0,0,0,100,"cluster_1","cluster_1","cluster_1","Specialized skill improvement and regular feedback"
26.923076923076934,2.083333333333333,28.205128205128197,36.73469387755104,41.17647058823528,64.70588235294117,50,37.5,14.361942818158402,73.13095835423984,0,0,100,0,100,0,0,100,0,0,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,0,100,0,0,100,0,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,100,0,0,0,0,100,100,0,100,0,0,0,0,100,"cluster_1","cluster_1","cluster_1","Specialized skill improvement and regular feedback"
34.61538461538463,93.74999999999999,23.076923076923073,67.34693877551022,73.52941176470588,97.47899159663865,25,25,27.978307935425036,74.03411941796287,0,0,100,100,0,0,100,0,0,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,0,100,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0,0,0,100,0,0,100,0,0,100,0,100,0,0,0,0,100,"cluster_1","cluster_1","cluster_1","Specialized skill improvement and regular feedback"
3.846153846153854,24.999999999999996,15.38461538461538,4.081632653061234,26.47058823529411,10.084033613445378,0,0,8.25739486379806,20.546914199698946,0,0,100,0,100,0,0,0,100,0,0,100,0,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,100,0,100,100,0,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,100,0,0,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
80.76923076923077,81.24999999999999,58.97435897435897,71.42857142857143,76.47058823529412,64.70588235294117,50,75,83.50783517929369,13.52232814851982,42.857142857142854,100,0,0,100,0,0,0,100,0,100,0,0,0,100,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,0,0,100,0,0,0,0,100,0,100,0,0,100,0,"cluster_2","cluster_2","cluster_2","Increased responsibility and promotion path"
42.30769230769232,52.08333333333332,48.71794871794871,67.34693877551022,69.11764705882351,58.82352941176471,12.5,25,29.21293170062723,88.509784244857,0,100,0,100,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,100,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,100,0,0,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
11.538461538461547,43.74999999999999,58.97435897435897,95.91836734693878,69.11764705882351,0,0,12.5,15.097774405313027,13.948820873055697,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,0,100,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,100,0,100,0,100,0,0,0,100,"cluster_0","cluster_0","cluster_0","Time management training + Personal coaching"
